"ID"	"Session"	"Date"	"Trades"	"Min. price"	"Max.price"	"Weighted avg. price"	"Weighted closing price"	"Volume in Securities"	"Volume in GEL"
"202"	"AVSH"	"674"	"21/11/06"	2	1.82	1.82	1.82	1.82	163	296.66
"203"	"AVSH"	"691"	"25/01/07"	1	1.82	1.82	1.82	1.82	8072	14691.04
"204"	"AVSH"	"694"	"6/02/07"	1	1.82	1.82	1.82	1.82	404	735.28
"205"	"AVSH"	"715"	"24/04/07"	1	1.82	1.82	1.82	1.82	6100	11102
"206"	"AVSV"	"205"	"21/03/02"	1	2.09	2.09	2.09	NA	48	100.32
"207"	"AVSV"	"630"	"15/06/06"	3	2	2	2	NA	187	374
"208"	"AVSV"	"655"	"12/09/06"	1	2.5	2.5	2.5	NA	48	120
"209"	"AVSV"	"792"	"26/10/07"	1	2.5	2.5	2.5	2.5	44	110
"210"	"AVTS"	"101"	"15/03/01"	1	1	1	1	NA	109	109
"211"	"AVTS"	"111"	"19/04/01"	1	1	1	1	NA	141	141
"212"	"AVTS"	"225"	"6/06/02"	2	0.5	0.5	0.5	NA	368	184
"213"	"AVTS"	"323"	"22/05/03"	1	1	1	1	NA	192	192
"214"	"AVTS"	"393"	"3/02/04"	6	0.5	0.5	0.5	NA	391	195.5
"215"	"BAGR"	"31"	"6/07/00"	1	1	1	1	NA	676	676
"216"	"BAGR"	"58"	"10/10/00"	1	1	1	1	NA	503	503
"217"	"BAGR"	"125"	"7/06/01"	1	1	1	1	NA	346	346
"218"	"BAGR"	"127"	"14/06/01"	2	1	1	1	NA	375	375
"219"	"BAGR"	"131"	"28/06/01"	1	1	1	1	NA	199	199
"220"	"BAGR"	"133"	"5/07/01"	1	1.1	1.1	1.1	NA	44	48.4
"221"	"BAGR"	"135"	"12/07/01"	1	1	1	1	NA	132	132
"222"	"BAGR"	"196"	"19/02/02"	1	1	1	1	NA	23	23
"223"	"BAGR"	"209"	"4/04/02"	1	1	1	1	NA	23	23
"224"	"BAGR"	"226"	"11/06/02"	1	1	1	1	NA	924	924
"225"	"BAGR"	"239"	"25/07/02"	1	1	1	1	NA	66	66
"226"	"BAGR"	"244"	"13/08/02"	1	1	1	1	NA	44	44
"227"	"BAGR"	"261"	"10/10/02"	2	1	1	1	NA	50952	50952
"228"	"BAGR"	"281"	"19/12/02"	1	1	1	1	NA	680	680
"229"	"BAGR"	"313"	"17/04/03"	1	1	1	1	NA	66	66
"230"	"BAGR"	"324"	"27/05/03"	1	1.2	1.2	1.2	NA	5309	6370.8
"231"	"BAGR"	"371"	"13/11/03"	1	1	1	1	NA	44	44
"232"	"BAGR"	"468"	"26/10/04"	2	1	1	1	NA	153	153
"233"	"BAGR"	"492"	"25/01/05"	1	1	1	1	NA	11744	11744
"234"	"BAGR"	"528"	"14/06/05"	1	2	2	2	NA	110	220
"235"	"BAGR"	"603"	"9/03/06"	1	2	2	2	NA	44	88
"236"	"BAGR"	"608"	"28/03/06"	2	2.3	2.3	2.3	NA	200	460
"237"	"BAGR"	"682"	"21/12/06"	1	2	2	2	2	200	400
"238"	"BAGR"	"734"	"13/06/07"	4	2	2	2	2	67	134
"239"	"BAGR"	"751"	"23/07/07"	5	2.5	2.5	2.5	2.5	49	122.5
"240"	"BAGR"	"757"	"6/08/07"	1	2	2	2	2	67	134
"241"	"BAGR"	"861"	"18/04/08"	2	1.2	1.2	1.2	1.2	110	132
"242"	"BAKH"	"72"	"30/11/00"	1	8	8	8	NA	10	80
"243"	"BAKH"	"73"	"5/12/00"	5	8	8	8	NA	33	264
"244"	"BAKH"	"77"	"19/12/00"	1	8	8	8	NA	10	80
"245"	"BAKH"	"78"	"21/12/00"	1	8	8	8	NA	5	40
"246"	"BAKH"	"86"	"23/01/01"	4	8	8	8	NA	46	368
"247"	"BAKH"	"91"	"8/02/01"	14	8	8	8	NA	58	464
"248"	"BAKH"	"101"	"15/03/01"	9	8	8	8	NA	49	392
"249"	"BAKH"	"142"	"7/08/01"	3	8	8	8	NA	14	112
"250"	"BAKH"	"148"	"30/08/01"	1	8	8	8	NA	15	120
"251"	"BAKH"	"158"	"4/10/01"	1	8	8	8	NA	9	72
"252"	"BAKH"	"160"	"11/10/01"	1	8	8	8	NA	5	40
"253"	"BAKH"	"161"	"16/10/01"	1	8	8	8	NA	11	88
"254"	"BAKH"	"167"	"6/11/01"	1	8	8	8	NA	17	136
"255"	"BAKH"	"174"	"29/11/01"	4	8	8	8	NA	61	488
"256"	"BAKH"	"182"	"27/12/01"	1	8	8	8	NA	5	40
"257"	"BAKH"	"187"	"17/01/02"	2	8	8	8	NA	14	112
"258"	"BAKH"	"189"	"24/01/02"	1	8	8	8	NA	6	48
"259"	"BAKH"	"193"	"7/02/02"	2	8	8	8	NA	13	104
"260"	"BAKH"	"215"	"30/04/02"	1	8	8	8	NA	13	104
"261"	"BAKH"	"226"	"11/06/02"	1	8	8	8	NA	14	112
"262"	"BAKH"	"233"	"4/07/02"	1	8	8	8	NA	32	256
"263"	"BAKH"	"237"	"18/07/02"	2	8	8	8	NA	16	128
"264"	"BAKH"	"259"	"3/10/02"	3	8	8	8	NA	34	272
"265"	"BAKH"	"260"	"8/10/02"	2	8	8	8	NA	13	104
"266"	"BAKH"	"275"	"28/11/02"	6	8	8	8	NA	33	264
"267"	"BAKH"	"278"	"10/12/02"	5	8	8	8	NA	25	200
"268"	"BAKH"	"279"	"12/12/02"	1	8	8	8	NA	9	72
"269"	"BAKH"	"293"	"6/02/03"	4	2	8	3.5652	NA	23	82
"270"	"BAKH"	"307"	"27/03/03"	4	8	8	8	NA	58	464
"271"	"BAKH"	"311"	"10/04/03"	4	8	8	8	NA	29	232
"272"	"BAKH"	"346"	"12/08/03"	6	8	8	8	NA	33	264
"273"	"BAKH"	"381"	"16/12/03"	5	8	8	8	NA	24	192
"274"	"BAKH"	"399"	"24/02/04"	4	8	8	8	NA	14	112
"275"	"BAKS"	"153"	"18/09/01"	1	0.5	0.5	0.5	NA	1299	649.5
"276"	"BAKS"	"154"	"20/09/01"	1	0.5	0.5	0.5	NA	1221	610.5
"277"	"BAKS"	"155"	"25/09/01"	1	0.5	0.5	0.5	NA	1021	510.5
"278"	"BAKS"	"156"	"27/09/01"	1	0.5	0.5	0.5	NA	860	430
"279"	"BAKS"	"157"	"2/10/01"	1	0.5	0.5	0.5	NA	1260	630
"280"	"BAKS"	"158"	"4/10/01"	1	0.5	0.5	0.5	NA	1594	797
"281"	"BAKS"	"160"	"11/10/01"	1	0.5	0.5	0.5	NA	2120	1060
"282"	"BAKS"	"178"	"13/12/01"	1	0.5	0.5	0.5	NA	44608	22304
"283"	"BANA"	"510"	"5/04/05"	1	0.3	0.3	0.3	NA	90253	27075.9
"284"	"BANK"	"1087"	"28/10/09"	5	0.075	0.0799	0.0763	0.075	18273	1394.36
"285"	"BANK"	"1088"	"30/10/09"	5	0.077	0.078	0.0772	0.078	107563	8299.92
"286"	"BANK"	"1090"	"4/11/09"	4	0.078	0.078	0.078	0.078	11499	896.92
"287"	"BANK"	"1091"	"6/11/09"	6	0.0699	0.0699	0.0699	0.0699	15019	1049.84
"288"	"BANK"	"1092"	"9/11/09"	12	0.0675	0.0699	0.0687	0.068	138102	9492.25
"289"	"BANK"	"1093"	"11/11/09"	10	0.05	0.065	0.0507	0.05	138353	7010.35
"290"	"BANK"	"1094"	"13/11/09"	13	0.05	0.06	0.0532	0.05	208296	11079.32
"291"	"BANK"	"1095"	"16/11/09"	7	0.05	0.05	0.05	0.05	203600	10180
"292"	"BANK"	"1096"	"18/11/09"	17	0.05	0.05	0.05	0.05	412988	20649.4
"293"	"BANK"	"1097"	"20/11/09"	13	0.05	0.05	0.05	0.05	348300	17415
"294"	"BANK"	"1098"	"25/11/09"	14	0.0501	0.065	0.0585	0.0618	258839	15150.69
"295"	"BANK"	"1099"	"27/11/09"	29	0.065	0.079	0.0713	0.0788	528184	37667.76
"296"	"BANK"	"1100"	"30/11/09"	33	0.079	0.08	0.0797	0.0791	434247	34620.36
"297"	"BANK"	"1101"	"2/12/09"	17	0.075	0.077	0.0753	0.0755	260880	19648.46
"298"	"BANK"	"1102"	"4/12/09"	13	0.067	0.075	0.0696	0.0699	318496	22159.37
"299"	"BANK"	"1103"	"7/12/09"	3	0.065	0.07	0.0662	0.065	91428	6049.96
"300"	"BANK"	"1104"	"9/12/09"	11	0.07	0.0701	0.07	0.07	212491	14875.08
"301"	"BANK"	"1105"	"11/12/09"	20	0.07	0.0701	0.07	0.0701	637131	44614.23
"302"	"BANK"	"1106"	"14/12/09"	3	0.068	0.07	0.0699	0.0688	235419	16449.92
"303"	"BANK"	"1107"	"16/12/09"	10	0.065	0.069	0.066	0.067	111084	7329.29
"304"	"BANK"	"1108"	"18/12/09"	14	0.059	0.0689	0.0601	0.059	213171	12811.73
"305"	"BANK"	"1109"	"21/12/09"	3	0.06	0.06	0.06	0.06	107957	6477.42
"306"	"BANK"	"1110"	"23/12/09"	16	0.06	0.06	0.06	0.06	334442	20066.52
"307"	"BANK"	"1111"	"25/12/09"	16	0.0595	0.06	0.0598	0.0598	285004	17035.8
"308"	"BANK"	"1112"	"28/12/09"	10	0.059	0.06	0.0598	0.06	226038	13523.62
"309"	"BANK"	"1113"	"30/12/09"	23	0.0599	0.0601	0.06	0.0599	446518	26787.71
"310"	"BANK"	"1115"	"6/01/10"	10	0.0601	0.063	0.0625	0.063	118337	7399.75
"311"	"BANK"	"1116"	"8/01/10"	2	0.06	0.06	0.06	0.06	309065	18543.9
"312"	"BANK"	"1117"	"11/01/10"	3	0.06	0.063	0.06	0.06	50778	3049.01
"313"	"BANK"	"1118"	"13/01/10"	13	0.0599	0.06	0.06	0.06	667121	40026.73
"314"	"BANK"	"1119"	"15/01/10"	2	0.0599	0.06	0.0599	0.0599	106832	6399.9
"315"	"BANK"	"1120"	"18/01/10"	5	0.0599	0.06	0.06	0.0599	41191	2469.96
"316"	"BANK"	"1121"	"20/01/10"	4	0.0597	0.0598	0.0598	0.0598	18728	1119.94
"317"	"BANK"	"1122"	"22/01/10"	5	0.0594	0.0595	0.0595	0.0594	15287	909.37
"318"	"BANK"	"1123"	"25/01/10"	1	0.055	0.055	0.055	0.055	15003	825.17
"319"	"BANK"	"1124"	"27/01/10"	3	0.055	0.055	0.055	0.055	28818	1585
"320"	"BANK"	"1125"	"29/01/10"	3	0.054	0.054	0.054	0.054	40324	2177.49
"321"	"BANK"	"1126"	"1/02/10"	3	0.055	0.055	0.055	0.055	9272	509.96
"322"	"BANK"	"1127"	"3/02/10"	6	0.05	0.054	0.0532	0.05	72054	3834.63
"323"	"BANK"	"1128"	"5/02/10"	10	0.047	0.05	0.0487	0.047	32965	1604.95
"324"	"BANK"	"1130"	"10/02/10"	13	0.04	0.05	0.0416	0.04	144453	6008.21
"325"	"BANK"	"1131"	"12/02/10"	5	0.0398	0.04	0.0399	0.04	94729	3779.82
"326"	"BANK"	"1132"	"15/02/10"	14	0.0351	0.044	0.0384	0.0351	278152	10693.11
"327"	"BANK"	"1133"	"17/02/10"	4	0.0364	0.0399	0.0385	0.0364	50000	1923.28
"328"	"BANK"	"1134"	"19/02/10"	9	0.04	0.0401	0.04	0.04	170784	6833.36
"329"	"BANK"	"1135"	"22/02/10"	1	0.037	0.037	0.037	0.037	5000	185
"330"	"BANK"	"1136"	"24/02/10"	5	0.04	0.04	0.04	0.04	139621	5584.84
"331"	"BANK"	"1137"	"26/02/10"	19	0.04	0.0401	0.04	0.04	445157	17806.78
"332"	"BANK"	"1138"	"1/03/10"	11	0.04	0.04	0.04	0.04	334713	13388.52
"333"	"BANK"	"1139"	"5/03/10"	11	0.038	0.04	0.0389	0.038	92768	3610.04
"334"	"BANK"	"1140"	"10/03/10"	7	0.034	0.0384	0.0359	0.034	378882	13584.23
"335"	"BANK"	"1141"	"12/03/10"	13	0.028	0.0349	0.0312	0.03	337525	10535.78
"336"	"BANK"	"1142"	"15/03/10"	8	0.026	0.0299	0.0269	0.028	202890	5464.32
"337"	"BANK"	"1143"	"17/03/10"	7	0.029	0.032	0.0301	0.0319	153583	4624.93
"338"	"BANK"	"1144"	"19/03/10"	34	0.032	0.035	0.0331	0.0342	302765	10008.62
"339"	"BANK"	"1145"	"22/03/10"	5	0.035	0.035	0.035	0.035	50000	1750.01
"340"	"BANK"	"1146"	"24/03/10"	13	0.035	0.035	0.035	0.035	177018	6195.66
"341"	"BANK"	"1147"	"26/03/10"	26	0.035	0.045	0.0354	0.036	275846	9752.48
"342"	"BANK"	"1148"	"29/03/10"	47	0.0338	0.038	0.0347	0.034	922616	31996.51
"343"	"BANK"	"1149"	"31/03/10"	55	0.034	0.04	0.0343	0.0347	1431530	49113.91
"344"	"BANK"	"1150"	"7/04/10"	50	0.032	0.035	0.0329	0.0327	1581656	52062.7
"345"	"BANK"	"1151"	"12/04/10"	40	0.033	0.035	0.0346	0.034	499265	17265.38
"346"	"BANK"	"1152"	"14/04/10"	24	0.034	0.035	0.0342	0.034	367368	12569.33
"347"	"BANK"	"1153"	"16/04/10"	19	0.035	0.0355	0.0351	0.035	324466	11383.72
"348"	"BANK"	"1154"	"19/04/10"	5	0.035	0.036	0.0356	0.0358	52924	1885.03
"349"	"BANK"	"1155"	"21/04/10"	20	0.0345	0.035	0.035	0.0349	217924	7624.87
"350"	"BANK"	"1156"	"23/04/10"	21	0.035	0.035	0.035	0.035	903673	31628.62
"351"	"BANK"	"1157"	"26/04/10"	9	0.035	0.035	0.035	0.035	137774	4822.1
"352"	"BANK"	"1158"	"28/04/10"	19	0.0349	0.035	0.035	0.035	247377	8652.48
"353"	"BANK"	"1159"	"30/04/10"	20	0.0345	0.035	0.035	0.035	653767	22875.26
"354"	"BANK"	"1160"	"3/05/10"	8	0.035	0.035	0.035	0.035	145425	5089.89
"355"	"BANK"	"1161"	"5/05/10"	15	0.0349	0.035	0.035	0.0349	175586	6141.7
"356"	"BANK"	"1162"	"7/05/10"	15	0.0348	0.035	0.035	0.0349	291174	10188.58
"357"	"BANK"	"1163"	"10/05/10"	1	0.035	0.035	0.035	0.035	1000	35
"358"	"BANK"	"1164"	"14/05/10"	27	0.0345	0.035	0.0348	0.035	601372	20943.22
"359"	"BANK"	"1166"	"19/05/10"	12	0.033	0.034	0.0337	0.0334	120485	4054.91
"360"	"BANK"	"1167"	"21/05/10"	32	0.0338	0.0349	0.034	0.0343	1081901	36832.88
"361"	"BANK"	"1168"	"24/05/10"	14	0.034	0.035	0.0345	0.0348	344641	11894.12
"362"	"BANK"	"1169"	"28/05/10"	28	0.0344	0.035	0.0347	0.035	580937	20139.06
"363"	"BANK"	"1170"	"31/05/10"	36	0.0344	0.0345	0.0345	0.0345	96582	3329.65
"364"	"BANK"	"1171"	"2/06/10"	45	0.0345	0.0345	0.0345	0.0345	564763	19484.31
"365"	"BANK"	"1172"	"4/06/10"	34	0.0338	0.0345	0.0341	0.0338	557191	18985.64
"366"	"BANK"	"1173"	"7/06/10"	20	0.034	0.0345	0.0342	0.0345	581941	19891.71
"367"	"BANK"	"1174"	"9/06/10"	37	0.033	0.0345	0.0337	0.033	711668	24004.5
"368"	"BANK"	"1175"	"11/06/10"	35	0.0333	0.034	0.0337	0.0337	571438	19278.8
"369"	"BANK"	"1176"	"14/06/10"	13	0.034	0.0344	0.034	0.034	904319	30780.65
"370"	"BANK"	"1177"	"16/06/10"	19	0.034	0.035	0.0345	0.0343	985123	33977.55
"371"	"BANK"	"1178"	"18/06/10"	15	0.034	0.035	0.0349	0.035	582471	20338.66
"372"	"BANK"	"1179"	"21/06/10"	11	0.0348	0.0348	0.0348	0.0348	146644	5103.21
"373"	"BANK"	"1180"	"23/06/10"	43	0.0345	0.036	0.0351	0.036	1081107	37981.08
"374"	"BANK"	"1181"	"25/06/10"	12	0.04	0.041	0.0401	0.041	129524	5197.06
"375"	"BANK"	"1182"	"28/06/10"	23	0.045	0.045	0.045	0.045	333984	15029.33
"376"	"BANK"	"1183"	"30/06/10"	35	0.045	0.045	0.045	0.045	661459	29765.7
"377"	"BANK"	"1184"	"2/07/10"	39	0.045	0.046	0.045	0.045	1048122	47170.47
"378"	"BANK"	"1185"	"5/07/10"	10	0.05	0.06	0.0515	0.05	217086	11176.13
"379"	"BANK"	"1186"	"7/07/10"	60	0.05	0.051	0.0501	0.0501	698612	35019.8
"380"	"BANK"	"1187"	"9/07/10"	39	0.05	0.05	0.05	0.05	748519	37425.95
"381"	"BANK"	"1188"	"12/07/10"	22	0.05	0.06	0.0516	0.05	418019	21550.95
"382"	"BANK"	"1189"	"14/07/10"	35	0.05	0.051	0.05	0.05	1380229	69067.41
"383"	"BANK"	"1190"	"16/07/10"	18	0.05	0.0505	0.05	0.05	428108	21409.01
"384"	"BANK"	"1191"	"19/07/10"	12	0.05	0.05	0.05	0.05	172621	8631.05
"385"	"BANK"	"1192"	"21/07/10"	12	0.05	0.05	0.05	0.05	578608	28930.4
"386"	"BANK"	"1193"	"23/07/10"	22	0.049	0.05	0.0499	0.0494	350491	17504.14
"387"	"BANK"	"1194"	"26/07/10"	21	0.045	0.05	0.0463	0.0469	963853	44663.84
"388"	"BANK"	"1195"	"28/07/10"	17	0.049	0.049	0.049	0.049	185931	9110.64
"389"	"BANK"	"1196"	"30/07/10"	9	0.049	0.049	0.049	0.049	101733	4984.92
"390"	"BANK"	"1197"	"2/08/10"	11	0.05	0.0505	0.0503	0.0505	136806	6887.81
"391"	"BANK"	"1198"	"4/08/10"	22	0.05	0.0589	0.0503	0.05	404519	20344.56
"392"	"BANK"	"1199"	"6/08/10"	18	0.05	0.0599	0.0515	0.05	178834	9211.55
"393"	"BANK"	"1200"	"9/08/10"	8	0.05	0.055	0.0543	0.055	88102	4785.63
"394"	"BANK"	"1201"	"11/08/10"	7	0.0549	0.055	0.055	0.0549	60568	3329.46
"395"	"BANK"	"1202"	"13/08/10"	11	0.053	0.055	0.0548	0.055	156593	8583.92
"396"	"BANK"	"1203"	"16/08/10"	3	0.0549	0.055	0.055	0.0549	45596	2505.73
"397"	"BANK"	"1204"	"18/08/10"	5	0.052	0.0545	0.0531	0.052	65757	3494.76
"398"	"BANK"	"1205"	"20/08/10"	19	0.0499	0.054	0.0506	0.054	221704	11207.45
"399"	"BANK"	"1206"	"23/08/10"	15	0.048	0.055	0.0521	0.051	139762	7276.55
"400"	"BANK"	"1207"	"25/08/10"	4	0.052	0.053	0.0524	0.052	30000	1573.01
"401"	"BANK"	"1208"	"27/08/10"	4	0.053	0.053	0.053	0.053	46609	2470.28
"402"	"BANK"	"1209"	"30/08/10"	8	0.053	0.0531	0.053	0.053	96308	5107.34
"403"	"BANK"	"1210"	"1/09/10"	9	0.0511	0.053	0.0529	0.053	93580	4948.16
"404"	"BANK"	"1211"	"3/09/10"	7	0.053	0.053	0.053	0.053	102941	5455.88
"405"	"BANK"	"1212"	"6/09/10"	4	0.054	0.055	0.0548	0.055	78979	4325.34
"406"	"BANK"	"1213"	"8/09/10"	13	0.0531	0.055	0.055	0.055	160507	8827.34
"407"	"BANK"	"1214"	"10/09/10"	2	0.055	0.055	0.055	0.055	88291	4856.01
"408"	"BANK"	"1215"	"13/09/10"	10	0.0549	0.055	0.055	0.055	514206	28280.04
"409"	"BANK"	"1216"	"15/09/10"	7	0.0549	0.055	0.055	0.055	47852	2629.87
"410"	"BANK"	"1217"	"17/09/10"	13	0.054	0.055	0.0548	0.055	189430	10389.51
"411"	"BANK"	"1218"	"20/09/10"	4	0.054	0.055	0.0547	0.054	46002	2518.36
"412"	"BANK"	"1219"	"22/09/10"	23	0.054	0.055	0.0549	0.055	681122	37369.86
"413"	"BANK"	"1220"	"24/09/10"	3	0.055	0.055	0.055	0.055	57271	3149.91
"414"	"BANK"	"1221"	"27/09/10"	4	0.05	0.054	0.053	0.05	24121	1279.01
"415"	"BANK"	"1222"	"29/09/10"	4	0.05	0.0519	0.0502	0.05	38454	1931.23
"416"	"BANK"	"1223"	"1/10/10"	12	0.05	0.055	0.0513	0.055	204050	10467.58
"417"	"BANK"	"1224"	"4/10/10"	14	0.05	0.055	0.0535	0.055	184729	9876.75
"418"	"BANK"	"1225"	"6/10/10"	13	0.0499	0.053	0.0501	0.05	333530	16697.75
"419"	"BANK"	"1227"	"11/10/10"	2	0.05	0.05	0.05	0.05	20000	1000
"420"	"BANK"	"1228"	"13/10/10"	2	0.0489	0.049	0.049	0.049	11006	539.22
"421"	"BANK"	"1229"	"15/10/10"	1	0.0484	0.0484	0.0484	0.0484	1962	94.96
"422"	"BANK"	"1230"	"18/10/10"	3	0.04	0.045	0.041	0.04	24800	1016
"423"	"BANK"	"1231"	"20/10/10"	6	0.04	0.045	0.044	0.0407	74202	3262.46
"424"	"BANK"	"1232"	"22/10/10"	10	0.04	0.04	0.04	0.04	173307	6932.28
"425"	"BANK"	"1233"	"25/10/10"	3	0.038	0.04	0.0396	0.04	148550	5884.9
"426"	"BANK"	"1234"	"27/10/10"	6	0.035	0.0375	0.0373	0.0367	175570	6545.37
"427"	"BANK"	"1235"	"29/10/10"	14	0.032	0.036	0.0348	0.035	284177	9884.9
"428"	"BANK"	"1236"	"1/11/10"	4	0.0348	0.035	0.0349	0.0348	10884	379.96
"429"	"BANK"	"1237"	"3/11/10"	10	0.035	0.035	0.035	0.035	183432	6420.14
"430"	"BANK"	"1238"	"5/11/10"	9	0.035	0.035	0.035	0.035	329438	11530.34
"431"	"BANK"	"1239"	"8/11/10"	7	0.035	0.035	0.035	0.035	143996	5039.87
"432"	"BANK"	"1240"	"10/11/10"	2	0.035	0.035	0.035	0.035	75294	2635.3
"433"	"BANK"	"1241"	"12/11/10"	3	0.0345	0.035	0.0349	0.035	112838	3940.86
"434"	"BANK"	"1242"	"15/11/10"	6	0.035	0.035	0.035	0.035	33000	1155
"435"	"BANK"	"1243"	"17/11/10"	1	0.0347	0.0347	0.0347	0.0347	4548	157.82
"436"	"BANK"	"1245"	"22/11/10"	2	0.0349	0.0349	0.0349	0.0349	4727	164.98
"437"	"BANK"	"1246"	"24/11/10"	2	0.0345	0.035	0.0345	0.0345	31699	1094.97
"438"	"BANK"	"1247"	"26/11/10"	10	0.0339	0.034	0.034	0.034	153712	5226.08
"439"	"BANK"	"1248"	"29/11/10"	6	0.0339	0.034	0.034	0.034	84660	2875.65
"440"	"BANK"	"1249"	"1/12/10"	3	0.034	0.034	0.034	0.034	114411	3889.97
"441"	"BANK"	"1250"	"3/12/10"	6	0.0335	0.0344	0.034	0.0336	49336	1676.31
"442"	"BANK"	"1251"	"6/12/10"	2	0.0333	0.0333	0.0333	0.0333	1803	60.04
"443"	"BANK"	"1252"	"8/12/10"	11	0.0323	0.0332	0.0329	0.0323	57179	1883.18
"444"	"BANK"	"1253"	"10/12/10"	6	0.0319	0.032	0.032	0.032	68774	2199.97
"445"	"BANK"	"1254"	"13/12/10"	1	0.032	0.032	0.032	0.032	3125	100
"446"	"BANK"	"1255"	"15/12/10"	9	0.032	0.033	0.033	0.033	649451	21421.59
"447"	"BANK"	"1256"	"17/12/10"	17	0.0325	0.033	0.033	0.033	884357	29166.53
"448"	"BANK"	"1257"	"20/12/10"	2	0.033	0.033	0.033	0.033	146389	4830.84
"449"	"BANK"	"1258"	"22/12/10"	3	0.0335	0.0335	0.0335	0.0335	63857	2139.22
"450"	"BANK"	"1259"	"24/12/10"	8	0.0337	0.034	0.0339	0.034	152603	5168.92
"451"	"BANK"	"1260"	"27/12/10"	4	0.034	0.034	0.034	0.034	514411	17489.97
"452"	"BANK"	"1261"	"29/12/10"	10	0.034	0.034	0.034	0.034	450173	15305.88
"453"	"BANK"	"1262"	"31/12/10"	8	0.034	0.034	0.034	0.034	231497	7870.9
"454"	"BANK"	"1264"	"5/01/11"	1	0.0335	0.0335	0.0335	0.0335	31360	1050.56
"455"	"BANK"	"1265"	"10/01/11"	1	0.034	0.034	0.034	0.034	8823	299.98
"456"	"BANK"	"1266"	"12/01/11"	5	0.0339	0.034	0.034	0.034	122890	4175.81
"457"	"BANK"	"1267"	"14/01/11"	8	0.034	0.034	0.034	0.034	185364	6302.38
"458"	"BANK"	"1268"	"17/01/11"	1	0.034	0.034	0.034	0.034	2794	95
"459"	"BANK"	"1269"	"21/01/11"	4	0.0339	0.0339	0.0339	0.0339	78229	2651.96
"460"	"BANK"	"1270"	"24/01/11"	7	0.033	0.033	0.033	0.033	116526	3845.35
"461"	"BANK"	"1271"	"26/01/11"	1	0.033	0.033	0.033	0.033	2000	66
"462"	"BANK"	"1272"	"28/01/11"	4	0.0335	0.0335	0.0335	0.0335	76554	2564.56
"463"	"BANK"	"1274"	"2/02/11"	10	0.0329	0.0329	0.0329	0.0329	290944	9572.06
"464"	"BANK"	"1275"	"4/02/11"	3	0.0333	0.0333	0.0333	0.0333	28658	954.32
"465"	"BANK"	"1276"	"7/02/11"	3	0.034	0.034	0.034	0.034	59118	2010.01
"466"	"BANK"	"1277"	"9/02/11"	4	0.034	0.034	0.034	0.034	69800	2373.2
"467"	"BANK"	"1278"	"11/02/11"	5	0.034	0.034	0.034	0.034	84103	2859.5
"468"	"BANK"	"1280"	"16/02/11"	3	0.0335	0.0335	0.0335	0.0335	38273	1282.15
"469"	"BANK"	"1281"	"18/02/11"	7	0.034	0.034	0.034	0.034	169027	5746.92
"470"	"BANK"	"1282"	"21/02/11"	6	0.033	0.034	0.0332	0.034	623437	20696.85
"471"	"BANK"	"1283"	"23/02/11"	7	0.033	0.034	0.0331	0.033	582124	19263.08
"472"	"BANK"	"1284"	"25/02/11"	2	0.03	0.033	0.0316	0.03	39330	1242.29
"473"	"BANK"	"1285"	"28/02/11"	5	0.0301	0.0329	0.0319	0.0301	55758	1778.44
"474"	"BANK"	"1286"	"2/03/11"	3	0.0325	0.034	0.0331	0.0325	81124	2688.55
"475"	"BANK"	"1287"	"4/03/11"	5	0.03	0.034	0.0307	0.033	77697	2388.59
"476"	"BANK"	"1288"	"7/03/11"	2	0.032	0.033	0.0323	0.033	30303	980
"477"	"BANK"	"1289"	"9/03/11"	6	0.031	0.033	0.0319	0.033	139866	4462.01
"478"	"BANK"	"1290"	"11/03/11"	2	0.0317	0.0319	0.0318	0.0317	34971	1112.58
"479"	"BANK"	"1291"	"14/03/11"	3	0.03	0.032	0.0301	0.0306	103191	3101.48
"480"	"BANK"	"1292"	"16/03/11"	1	0.0308	0.0308	0.0308	0.0308	17507	539.22
"481"	"BANK"	"1293"	"18/03/11"	3	0.0314	0.032	0.0315	0.0314	37312	1175.17
"482"	"BANK"	"1295"	"23/03/11"	5	0.0295	0.0314	0.0302	0.0295	181549	5484.3
"483"	"BANK"	"1296"	"25/03/11"	3	0.03	0.031	0.0301	0.03	28706	863.8
"484"	"BANK"	"1297"	"28/03/11"	8	0.0306	0.0309	0.0307	0.0306	43026	1320.01
"485"	"BANK"	"1298"	"30/03/11"	11	0.0305	0.0307	0.0306	0.0305	222923	6829.91
"486"	"BANK"	"1299"	"1/04/11"	8	0.031	0.0312	0.031	0.0312	50904	1579.95
"487"	"BANK"	"1300"	"4/04/11"	2	0.031	0.031	0.031	0.031	31781	985.21
"488"	"BANK"	"1301"	"6/04/11"	12	0.0309	0.031	0.0309	0.0309	139320	4307.49
"489"	"BANK"	"1302"	"8/04/11"	1	0.031	0.031	0.031	0.031	1612	49.97
"490"	"BANK"	"1304"	"13/04/11"	6	0.0309	0.031	0.0309	0.0309	56442	1744.37
"491"	"BANK"	"1305"	"15/04/11"	7	0.0305	0.0306	0.0306	0.0305	162823	4980.37
"492"	"BANK"	"1307"	"20/04/11"	9	0.0305	0.0305	0.0305	0.0305	45065	1374.48
"493"	"BANK"	"1308"	"27/04/11"	10	0.029	0.0304	0.0293	0.0294	148861	4364.68
"494"	"BANK"	"1309"	"29/04/11"	4	0.03	0.0305	0.0302	0.03	18224	550
